22.8426420	-0.6036630
22.7974350	-0.6046140
22.7522250	-0.6055590
22.7070180	-0.6064950
22.6618080	-0.6074220
22.6166010	-0.6083370
22.5713910	-0.6092460
22.5261810	-0.6101460
22.4809740	-0.6110370
22.4357640	-0.6119190
22.3905540	-0.6127950
22.3453440	-0.6136590
22.3001340	-0.6145170
22.2549240	-0.6153660
22.2097140	-0.6162060
22.1645040	-0.6170370
22.1192910	-0.6178620
22.0740810	-0.6186780
22.0288710	-0.6194850
21.9836610	-0.6202860
21.9384480	-0.6210780
21.8932380	-0.6218610
21.8480250	-0.6226380
21.8028150	-0.6234060
21.7576020	-0.6241680
21.7123920	-0.6249210
21.6671790	-0.6256680
21.6219660	-0.6264060
21.5767530	-0.6271380
21.5315430	-0.6278640
21.4863300	-0.6285810
21.4411170	-0.6292890
21.3959040	-0.6299940
21.3506910	-0.6306900
21.3054780	-0.6313770
21.2602650	-0.6320610
21.2150520	-0.6327360
21.1698390	-0.6334050
21.1246260	-0.6340650
21.0794130	-0.6347220
21.0342000	-0.6353700
20.9889870	-0.6360120
20.9437710	-0.6366480
20.8985580	-0.6372780
20.8533450	-0.6379020
20.8081320	-0.6385200
20.7629160	-0.6391290
20.7177030	-0.6397350
20.6724900	-0.6403320
20.6272740	-0.6409230
20.5820610	-0.6415110
20.5368450	-0.6420900
20.4916320	-0.6426630
20.4464160	-0.6432330
20.4012030	-0.6437940
20.3559870	-0.6443490
20.3107740	-0.6449010
20.2655580	-0.6454440
20.2203420	-0.6459810
20.1751290	-0.6465150
20.1299130	-0.6470400
20.0846970	-0.6475620
20.0394840	-0.6480780
19.9942680	-0.6485850
19.9490520	-0.6490890
19.9038360	-0.6495870
19.8586230	-0.6500790
19.8134070	-0.6505680
19.7681910	-0.6510480
19.7229750	-0.6515250
19.6777590	-0.6519960
19.6325430	-0.6524580
19.5873270	-0.6529200
19.5421110	-0.6533730
19.4968950	-0.6538230
19.4516790	-0.6542640
19.4064630	-0.6547020
19.3612470	-0.6551370
19.3160310	-0.6555630
19.2708150	-0.6559860
19.2255990	-0.6564030
19.1803830	-0.6568170
19.1351670	-0.6572220
19.0899510	-0.6576240
19.0447350	-0.6580200
18.9995190	-0.6584130
18.9543030	-0.6588000
18.9090840	-0.6591810
18.8638680	-0.6595560
18.8186520	-0.6599280
18.7734360	-0.6602940
18.7282200	-0.6606570
18.6830010	-0.6610140
18.6377850	-0.6613650
18.5925690	-0.6617100
18.5473530	-0.6620520
18.5021340	-0.6623910
18.4569180	-0.6627240
18.4117020	-0.6630510
18.3664830	-0.6633720
18.3212670	-0.6636900
18.2760510	-0.6640050
18.2308320	-0.6643110
18.1856160	-0.6646170
18.1404000	-0.6649140
18.0951810	-0.6652110
18.0499650	-0.6654990
18.0047460	-0.6657840
17.9595300	-0.6660660
17.9143140	-0.6663420
17.8690950	-0.6666120
17.8238790	-0.6668790
17.7786600	-0.6671430
17.7334440	-0.6674010
17.6882250	-0.6676530
17.6430090	-0.6679020
17.5977900	-0.6681480
17.5525740	-0.6683880
17.5073550	-0.6686220
17.4621390	-0.6688530
17.4169200	-0.6690810
17.3717040	-0.6693030
17.3264850	-0.6695220
17.2812690	-0.6697350
17.2360500	-0.6699420
17.1908340	-0.6701490
17.1456150	-0.6703470
17.1003990	-0.6705450
17.0551800	-0.6707370
17.0099640	-0.6709230
16.9647450	-0.6711060
16.9195260	-0.6712860
16.8743100	-0.6714600
16.8290910	-0.6716280
16.7838750	-0.6717960
16.7386560	-0.6719550
16.6934370	-0.6721140
16.6482210	-0.6722670
16.6030020	-0.6724140
16.5577860	-0.6725610
16.5125670	-0.6726990
16.4673480	-0.6728370
16.4221320	-0.6729690
16.3769130	-0.6730950
16.3316940	-0.6732180
16.2864780	-0.6733380
16.2412590	-0.6734550
16.1960400	-0.6735660
16.1508240	-0.6736710
16.1056050	-0.6737760
16.0603860	-0.6738720
16.0151700	-0.6739680
15.9699510	-0.6740580
15.9247320	-0.6741450
15.8795160	-0.6742260
15.8342970	-0.6743040
15.7890780	-0.6743760
15.7438620	-0.6744480
15.6986430	-0.6745110
15.6534240	-0.6745740
15.6082080	-0.6746310
15.5629890	-0.6746820
15.5177700	-0.6747330
15.4725540	-0.6747780
15.4273350	-0.6748170
15.3821160	-0.6748530
15.3368970	-0.6748860
15.2916810	-0.6749160
15.2464620	-0.6749400
15.2012430	-0.6749610
15.1560270	-0.6749760
15.1108080	-0.6749880
15.0655890	-0.6749970
15.0203730	-0.6750000
14.9751540	-0.6750000
14.9299350	-0.6749940
14.8847160	-0.6749880
14.8395000	-0.6749730
14.7942810	-0.6749580
14.7490620	-0.6749370
14.7038460	-0.6749130
14.6586270	-0.6748830
14.6134080	-0.6748500
14.5681920	-0.6748140
14.5229730	-0.6747720
14.4777540	-0.6747270
14.4325350	-0.6746790
14.3873190	-0.6746250
14.3421000	-0.6745680
14.2968810	-0.6745050
14.2516650	-0.6744390
14.2064460	-0.6743700
14.1612270	-0.6742950
14.1160110	-0.6742170
14.0707920	-0.6741360
14.0255730	-0.6740490
13.9803570	-0.6739590
13.9351380	-0.6738630
13.8899190	-0.6737640
13.8447030	-0.6736620
13.7994840	-0.6735540
13.7542650	-0.6734430
13.7090490	-0.6733260
13.6638300	-0.6732060
13.6186110	-0.6730830
13.5733950	-0.6729540
13.5281760	-0.6728220
13.4829600	-0.6726870
13.4377410	-0.6725460
13.3925220	-0.6724020
13.3473060	-0.6722520
13.3020870	-0.6720990
13.2568680	-0.6719400
13.2116520	-0.6717780
13.1664330	-0.6716130
13.1212170	-0.6714420
13.0759980	-0.6712680
13.0307790	-0.6710880
12.9855630	-0.6709050
12.9403440	-0.6707160
12.8951280	-0.6705240
12.8499090	-0.6703290
12.8046930	-0.6701280
12.7594740	-0.6699240
12.7142580	-0.6697140
12.6690390	-0.6695010
12.6238200	-0.6692820
12.5786040	-0.6690600
12.5333850	-0.6688320
12.4881690	-0.6686010
12.4429500	-0.6683640
12.3977340	-0.6681240
12.3525150	-0.6678780
12.3072990	-0.6676290
12.2620830	-0.6673740
12.2168640	-0.6671160
12.1716480	-0.6668550
12.1264290	-0.6665850
12.0812130	-0.6663150
12.0359940	-0.6660390
11.9907780	-0.6657570
11.9455620	-0.6654720
11.9003430	-0.6651810
11.8551270	-0.6648870
11.8099080	-0.6645870
11.7646920	-0.6642810
11.7194760	-0.6639720
11.6742570	-0.6636600
11.6290410	-0.6633390
11.5838250	-0.6630180
11.5386060	-0.6626880
11.4933900	-0.6623580
11.4481740	-0.6620190
11.4029580	-0.6616770
11.3577390	-0.6613290
11.3125230	-0.6609780
11.2673070	-0.6606210
11.2220910	-0.6602580
11.1768720	-0.6598920
11.1316560	-0.6595200
11.0864400	-0.6591420
11.0412240	-0.6587610
10.9960080	-0.6583740
10.9507920	-0.6579810
10.9055730	-0.6575850
10.8603570	-0.6571830
10.8151410	-0.6567750
10.7699250	-0.6563610
10.7247090	-0.6559440
10.6794930	-0.6555210
10.6342770	-0.6550920
10.5890610	-0.6546600
10.5438450	-0.6542220
10.4986290	-0.6537780
10.4534130	-0.6533280
10.4081970	-0.6528750
10.3629810	-0.6524130
10.3177650	-0.6519480
10.2725520	-0.6514770
10.2273360	-0.6510030
10.1821200	-0.6505200
10.1369040	-0.6500340
10.0916880	-0.6495420
10.0464720	-0.6490410
10.0012590	-0.6485370
9.9560430	-0.6480300
9.9108270	-0.6475140
9.8656110	-0.6469920
9.8203980	-0.6464640
9.7751820	-0.6459330
9.7299690	-0.6453930
9.6847530	-0.6448500
9.6395370	-0.6442980
9.5943240	-0.6437430
9.5491080	-0.6431790
9.5038950	-0.6426120
9.4586790	-0.6420360
9.4134660	-0.6414570
9.3682500	-0.6408690
9.3230370	-0.6402750
9.2778240	-0.6396780
9.2326080	-0.6390720
9.1873950	-0.6384600
9.1421820	-0.6378420
9.0969660	-0.6372180
9.0517530	-0.6365880
9.0065400	-0.6359490
8.9613270	-0.6353070
8.9161140	-0.6346560
8.8708980	-0.6339990
8.8256850	-0.6333360
8.7804720	-0.6326640
8.7352590	-0.6319890
8.6900460	-0.6313050
8.6448330	-0.6306150
8.5996200	-0.6299160
8.5544100	-0.6292140
8.5091970	-0.6285000
8.4639840	-0.6277830
8.4187710	-0.6270570
8.3735610	-0.6263250
8.3283480	-0.6255840
8.2831350	-0.6248370
8.2379250	-0.6240810
8.1927120	-0.6233190
8.1475020	-0.6225480
8.1022890	-0.6217710
8.0570790	-0.6209880
8.0118660	-0.6201930
7.9666560	-0.6193920
7.9214460	-0.6185850
7.8762330	-0.6177690
7.8310230	-0.6169440
7.7858130	-0.6161130
7.7406030	-0.6152730
7.6953930	-0.6144240
7.6501830	-0.6135690
7.6049730	-0.6127020
7.5597630	-0.6118290
7.5145530	-0.6109500
7.4693430	-0.6100590
7.4241360	-0.6091620
7.3789260	-0.6082530
7.3337160	-0.6073380
7.2885090	-0.6064140
7.2432990	-0.6054810
7.1980920	-0.6045390
7.1528850	-0.6035880
7.1076750	-0.6026280
7.0624680	-0.6016590
7.0172610	-0.6006810
6.9720540	-0.5996940
6.9268470	-0.5986950
6.8816400	-0.5976870
6.8364330	-0.5966730
6.7912260	-0.5956440
6.7460190	-0.5946090
6.7008150	-0.5935620
6.6556080	-0.5925060
6.6104040	-0.5914380
6.5651970	-0.5903610
6.5199930	-0.5892750
6.4747890	-0.5881770
6.4295820	-0.5870670
6.3843780	-0.5859480
6.3391740	-0.5848170
6.2939700	-0.5836770
6.2487690	-0.5825250
6.2035650	-0.5813640
6.1583610	-0.5801910
6.1131600	-0.5790060
6.0679560	-0.5778090
6.0227550	-0.5766000
5.9775540	-0.5753820
5.9323530	-0.5741520
5.8871520	-0.5729070
5.8419510	-0.5716530
5.7967500	-0.5703870
5.7515490	-0.5691060
5.7063510	-0.5678160
5.6611500	-0.5665110
5.6159520	-0.5651910
5.5707540	-0.5638620
5.5255560	-0.5625150
5.4803580	-0.5611590
5.4351600	-0.5597850
5.3899620	-0.5584020
5.3447670	-0.5570010
5.2995720	-0.5555850
5.2543770	-0.5541570
5.2091790	-0.5527140
5.1639870	-0.5512530
5.1187920	-0.5497800
5.0735970	-0.5482920
5.0284050	-0.5467860
4.9832130	-0.5452650
4.9380210	-0.5437290
4.8928290	-0.5421750
4.8476370	-0.5406060
4.8024480	-0.5390190
4.7572590	-0.5374170
4.7120700	-0.5357970
4.6668810	-0.5341620
4.6216920	-0.5325090
4.5765060	-0.5308350
4.5313200	-0.5291460
4.4861340	-0.5274390
4.4409480	-0.5257140
4.3957650	-0.5239710
4.3505790	-0.5222070
4.3053960	-0.5204250
4.2602160	-0.5186250
4.2150330	-0.5168040
4.1698530	-0.5149620
4.1246730	-0.5130990
4.0794930	-0.5112150
4.0343160	-0.5093100
3.9891390	-0.5073810
3.9439620	-0.5054340
3.8987880	-0.5034630
3.8536140	-0.5014680
3.8084400	-0.4994490
3.7632690	-0.4974090
3.7180980	-0.4953420
3.6729270	-0.4932540
3.6277590	-0.4911390
3.5825910	-0.4890000
3.5374260	-0.4868340
3.4922610	-0.4846440
3.4470960	-0.4824270
3.4019340	-0.4801830
3.3567750	-0.4779120
3.3116130	-0.4756140
3.2664570	-0.4732890
3.2212980	-0.4709370
3.1761450	-0.4685550
3.1309890	-0.4661460
3.0858390	-0.4637070
3.0406860	-0.4612380
2.9955390	-0.4587390
2.9503890	-0.4562130
2.9052450	-0.4536510
2.8601010	-0.4510590
2.8149600	-0.4484280
2.7698190	-0.4457640
2.7246840	-0.4430610
2.6795490	-0.4403190
2.6344170	-0.4375380
2.5892850	-0.4347120
2.5441590	-0.4318440
2.4990360	-0.4289280
2.4539130	-0.4259670
2.4087960	-0.4229580
2.3636820	-0.4198980
2.3185710	-0.4167870
2.2734630	-0.4136220
2.2283610	-0.4104030
2.1832590	-0.4071300
2.1381660	-0.4037970
2.0930760	-0.4004040
2.0479890	-0.3969540
2.0029080	-0.3934380
1.9578300	-0.3898620
1.9127610	-0.3862200
1.8676950	-0.3825090
1.8226350	-0.3787320
1.7775810	-0.3748860
1.7325330	-0.3709680
1.6874910	-0.3669750
1.6424550	-0.3629100
1.5974280	-0.3587700
1.5524070	-0.3545520
1.5073920	-0.3502560
1.4623860	-0.3458790
1.4173890	-0.3414150
1.3724010	-0.3368550
1.3274250	-0.3321900
1.2824610	-0.3274110
1.2375090	-0.3225120
1.1925720	-0.3174840
1.1476500	-0.3123150
1.1027430	-0.3070020
1.0578570	-0.3015330
1.0129920	-0.2959020
0.9681480	-0.2900970
0.9233280	-0.2841120
0.8785320	-0.2779410
0.8337660	-0.2715720
0.7890270	-0.2649960
0.7443210	-0.2582070
0.6996510	-0.2511900
0.6550260	-0.2439030
0.6104520	-0.2363010
0.5659380	-0.2283390
0.5215020	-0.2199780
0.4771500	-0.2111730
0.4328970	-0.2018790
0.3887580	-0.1920570
0.3447540	-0.1816500
0.3009300	-0.1705110
0.2573610	-0.1584210
0.2141280	-0.1451700
0.1713420	-0.1305450
0.1292430	-0.1140630
0.0883080	-0.0948780
0.0495690	-0.0716280
0.0161790	-0.0413490
0.0000000	0.0000000
0.0157080	0.0416820
0.0855390	0.0985500
0.1254630	0.1199430
0.1666590	0.1387800
0.2086350	0.1558170
0.2511240	0.1715340
0.2940090	0.1861320
0.3372030	0.1998000
0.3806220	0.2127330
0.4242060	0.2250900
0.4679370	0.2369250
0.5117940	0.2482800
0.5557650	0.2591970
0.5998320	0.2697120
0.6439830	0.2798640
0.6882060	0.2897010
0.7324890	0.2992590
0.7768260	0.3085770
0.8212050	0.3176790
0.8656260	0.3265740
0.9100890	0.3352680
0.9545880	0.3437700
0.9991230	0.3520860
1.0436880	0.3602250
1.0882860	0.3681960
1.1329110	0.3760050
1.1775660	0.3836640
1.2222420	0.3911760
1.2669420	0.3985500
1.3116630	0.4057980
1.3564020	0.4129230
1.4011590	0.4199370
1.4459340	0.4268460
1.4907210	0.4336590
1.5355260	0.4403820
1.5803400	0.4470210
1.6251660	0.4535760
1.6700070	0.4600470
1.7148570	0.4664370
1.7597190	0.4727490
1.8045930	0.4789800
1.8494760	0.4851360
1.8943710	0.4912170
1.9392750	0.4972230
1.9841880	0.5031570
2.0291130	0.5090190
2.0740440	0.5148120
2.1189840	0.5205360
2.1639330	0.5261940
2.2088910	0.5317890
2.2538580	0.5373180
2.2988280	0.5427840
2.3438100	0.5481930
2.3887980	0.5535390
2.4337920	0.5588280
2.4787920	0.5640630
2.5237980	0.5692410
2.5688130	0.5743650
2.6138310	0.5794380
2.6588550	0.5844600
2.7038850	0.5894340
2.7489210	0.5943600
2.7939630	0.5992410
2.8390080	0.6040770
2.8840560	0.6088680
2.9291100	0.6136200
2.9741700	0.6183300
3.0192330	0.6230010
3.0642990	0.6276360
3.1093680	0.6322320
3.1544430	0.6367920
3.1995210	0.6413130
3.2446020	0.6458010
3.2896860	0.6502530
3.3347760	0.6546660
3.3798660	0.6590490
3.4249620	0.6633930
3.4700610	0.6677040
3.5151630	0.6719790
3.5602680	0.6762240
3.6053760	0.6804330
3.6504870	0.6846090
3.6956010	0.6887520
3.7407180	0.6928620
3.7858380	0.6969420
3.8309610	0.7009890
3.8760840	0.7050060
3.9212130	0.7089900
3.9663450	0.7129440
4.0114800	0.7168680
4.0566150	0.7207620
4.1017530	0.7246290
4.1468940	0.7284630
4.1920380	0.7322700
4.2371850	0.7360470
4.2823350	0.7397970
4.3274850	0.7435200
4.3726380	0.7472160
4.4177940	0.7508820
4.4629500	0.7545240
4.5081090	0.7581390
4.5532710	0.7617270
4.5984360	0.7652910
4.6436010	0.7688280
4.6887690	0.7723380
4.7339370	0.7758240
4.7791110	0.7792860
4.8242820	0.7827240
4.8694590	0.7861350
4.9146360	0.7895220
4.9598160	0.7928850
5.0049960	0.7962240
5.0501790	0.7995390
5.0953620	0.8028300
5.1405480	0.8060970
5.1857370	0.8093430
5.2309260	0.8125650
5.2761150	0.8157630
5.3213100	0.8189370
5.3665020	0.8220900
5.4117000	0.8252220
5.4568950	0.8283300
5.5020960	0.8314170
5.5472940	0.8344800
5.5924980	0.8375250
5.6376990	0.8405460
5.6829030	0.8435460
5.7281100	0.8465250
5.7733170	0.8494860
5.8185270	0.8524230
5.8637370	0.8553390
5.9089470	0.8582370
5.9541600	0.8611140
5.9993730	0.8639730
6.0445890	0.8668110
6.0898050	0.8696280
6.1350240	0.8724270
6.1802400	0.8752050
6.2254620	0.8779650
6.2706810	0.8807070
6.3159030	0.8834280
6.3611280	0.8861310
6.4063530	0.8888130
6.4515780	0.8914800
6.4968030	0.8941260
6.5420310	0.8967540
6.5872620	0.8993610
6.6324900	0.9019530
6.6777210	0.9045240
6.7229550	0.9070770
6.7681860	0.9096150
6.8134200	0.9121320
6.8586570	0.9146310
6.9038910	0.9171120
6.9491280	0.9195750
6.9943650	0.9220230
7.0396050	0.9244500
7.0848450	0.9268620
7.1300850	0.9292560
7.1753280	0.9316320
7.2205710	0.9339900
7.2658140	0.9363330
7.3110570	0.9386580
7.3563030	0.9409650
7.4015490	0.9432570
7.4467950	0.9455310
7.4920440	0.9477870
7.5372930	0.9500280
7.5825420	0.9522510
7.6277910	0.9544590
7.6730430	0.9566520
7.7182950	0.9588270
7.7635470	0.9609840
7.8087990	0.9631290
7.8540540	0.9652530
7.8993090	0.9673650
7.9445640	0.9694590
7.9898220	0.9715350
8.0350770	0.9735990
8.0803350	0.9756450
8.1255930	0.9776760
8.1708540	0.9796890
8.2161120	0.9816900
8.2613730	0.9836730
8.3066340	0.9856410
8.3518980	0.9875910
8.3971590	0.9895290
8.4424230	0.9914490
8.4876870	0.9933540
8.5329510	0.9952470
8.5782180	0.9971220
8.6234820	0.9989820
8.6687490	1.0008270
8.7140160	1.0026570
8.7592830	1.0044690
8.8045530	1.0062690
8.8498200	1.0080540
8.8950900	1.0098240
8.9403600	1.0115820
8.9856300	1.0133220
9.0309030	1.0150470
9.0761730	1.0167570
9.1214460	1.0184550
9.1667190	1.0201380
9.2119920	1.0218030
9.2572650	1.0234560
9.3025410	1.0250970
9.3478140	1.0267200
9.3930900	1.0283310
9.4383660	1.0299240
9.4836420	1.0315050
9.5289180	1.0330740
9.5741970	1.0346250
9.6194760	1.0361640
9.6647520	1.0376880
9.7100310	1.0391970
9.7553100	1.0406940
9.8005920	1.0421760
9.8458710	1.0436430
9.8911530	1.0450980
9.9364320	1.0465380
9.9817140	1.0479630
10.0269960	1.0493730
10.0722780	1.0507710
10.1175630	1.0521570
10.1628450	1.0535280
10.2081300	1.0548840
10.2534120	1.0562250
10.2986970	1.0575570
10.3439820	1.0588710
10.3892670	1.0601730
10.4345520	1.0614600
10.4798400	1.0627350
10.5251250	1.0639980
10.5704130	1.0652460
10.6156980	1.0664790
10.6609860	1.0677000
10.7062740	1.0689090
10.7515620	1.0701030
10.7968530	1.0712820
10.8421410	1.0724490
10.8874290	1.0736040
10.9327200	1.0747440
10.9780110	1.0758720
11.0232990	1.0769850
11.0685900	1.0780860
11.1138810	1.0791750
11.1591720	1.0802490
11.2044630	1.0813080
11.2497570	1.0823580
11.2950480	1.0833930
11.3403420	1.0844130
11.3856330	1.0854210
11.4309270	1.0864170
11.4762210	1.0874010
11.5215150	1.0883700
11.5668090	1.0893270
11.6121030	1.0902690
11.6573970	1.0911990
11.7026910	1.0921170
11.7479850	1.0930200
11.7932820	1.0939140
11.8385760	1.0947930
11.8838730	1.0956570
11.9291670	1.0965090
11.9744640	1.0973490
12.0197610	1.0981770
12.0650580	1.0989930
12.1103550	1.0997940
12.1556520	1.1005830
12.2009490	1.1013600
12.2462460	1.1021220
12.2915430	1.1028720
12.3368430	1.1036100
12.3821400	1.1043360
12.4274400	1.1050500
12.4727370	1.1057490
12.5180370	1.1064360
12.5633340	1.1071110
12.6086340	1.1077710
12.6539340	1.1084220
12.6992340	1.1090580
12.7445340	1.1096820
12.7898340	1.1102940
12.8351340	1.1108940
12.8804340	1.1114790
12.9257340	1.1120520
12.9710340	1.1126130
13.0163340	1.1131620
13.0616370	1.1136990
13.1069370	1.1142210
13.1522370	1.1147310
13.1975400	1.1152320
13.2428400	1.1157180
13.2881430	1.1161890
13.3334430	1.1166510
13.3787460	1.1171010
13.4240460	1.1175360
13.4693490	1.1179590
13.5146520	1.1183700
13.5599550	1.1187690
13.6052550	1.1191560
13.6505580	1.1195310
13.6958610	1.1198910
13.7411640	1.1202420
13.7864670	1.1205780
13.8317700	1.1209020
13.8770730	1.1212140
13.9223760	1.1215140
13.9676790	1.1218020
14.0129820	1.1220750
14.0582850	1.1223390
14.1035880	1.1225880
14.1488910	1.1228250
14.1941940	1.1230530
14.2394970	1.1232660
14.2848030	1.1234670
14.3301060	1.1236530
14.3754090	1.1238300
14.4207120	1.1239950
14.4660180	1.1241450
14.5113210	1.1242830
14.5566240	1.1244120
14.6019270	1.1245260
14.6472330	1.1246280
14.6925360	1.1247180
14.7378390	1.1247930
14.7831450	1.1248590
14.8284480	1.1249130
14.8737510	1.1249520
14.9190570	1.1249790
14.9643600	1.1249970
15.0096630	1.1250000
15.0549690	1.1249910
15.1002720	1.1249700
15.1455750	1.1249370
15.1908810	1.1248920
15.2361840	1.1248320
15.2814870	1.1247630
15.3267900	1.1246790
15.3720960	1.1245860
15.4173990	1.1244780
15.4627020	1.1243580
15.5080080	1.1242260
15.5533110	1.1240820
15.5986140	1.1239260
15.6439170	1.1237580
15.6892230	1.1235750
15.7345260	1.1233830
15.7798290	1.1231760
15.8251320	1.1229570
15.8704350	1.1227260
15.9157380	1.1224830
15.9610410	1.1222280
16.0063470	1.1219610
16.0516500	1.1216790
16.0969530	1.1213880
16.1422560	1.1210820
16.1875590	1.1207640
16.2328590	1.1204370
16.2781620	1.1200950
16.3234650	1.1197380
16.3687680	1.1193720
16.4140710	1.1189940
16.4593740	1.1186010
16.5046740	1.1181960
16.5499770	1.1177790
16.5952800	1.1173500
16.6405800	1.1169090
16.6858830	1.1164560
16.7311830	1.1159910
16.7764860	1.1155110
16.8217860	1.1150190
16.8670890	1.1145150
16.9123890	1.1139990
16.9576890	1.1134710
17.0029920	1.1129280
17.0482920	1.1123760
17.0935920	1.1118090
17.1388920	1.1112300
17.1841920	1.1106390
17.2294920	1.1100330
17.2747920	1.1094180
17.3200920	1.1087880
17.3653920	1.1081460
17.4106920	1.1074920
17.4559890	1.1068230
17.5012890	1.1061450
17.5465860	1.1054520
17.5918860	1.1047470
17.6371830	1.1040270
17.6824830	1.1032980
17.7277800	1.1025540
17.7730770	1.1017980
17.8183740	1.1010300
17.8636740	1.1002470
17.9089710	1.0994520
17.9542680	1.0986450
17.9995620	1.0978260
18.0448590	1.0969950
18.0901560	1.0961490
18.1354500	1.0952910
18.1807470	1.0944180
18.2260410	1.0935330
18.2713380	1.0926360
18.3166320	1.0917270
18.3619260	1.0908060
18.4072200	1.0898700
18.4525140	1.0889190
18.4978080	1.0879590
18.5431020	1.0869840
18.5883960	1.0859940
18.6336900	1.0849950
18.6789810	1.0839810
18.7242750	1.0829520
18.7695660	1.0819140
18.8148570	1.0808580
18.8601480	1.0797930
18.9054390	1.0787130
18.9507300	1.0776180
18.9960210	1.0765140
19.0413120	1.0753920
19.0866030	1.0742610
19.1318910	1.0731150
19.1771790	1.0719540
19.2224700	1.0707810
19.2677580	1.0695960
19.3130460	1.0683960
19.3583340	1.0671810
19.4036220	1.0659540
19.4489070	1.0647150
19.4941950	1.0634610
19.5394800	1.0621950
19.5847680	1.0609140
19.6300530	1.0596180
19.6753380	1.0583100
19.7206230	1.0569900
19.7659050	1.0556550
19.8111900	1.0543050
19.8564750	1.0529430
19.9017570	1.0515660
19.9470390	1.0501770
19.9923210	1.0487700
20.0376030	1.0473540
20.0828850	1.0459200
20.1281670	1.0444770
20.1734460	1.0430160
20.2187250	1.0415430
20.2640070	1.0400550
20.3092860	1.0385520
20.3545620	1.0370370
20.3998410	1.0355070
20.4451200	1.0339620
20.4903960	1.0324020
20.5356720	1.0308300
20.5809480	1.0292430
20.6262240	1.0276410
20.6715000	1.0260270
20.7167760	1.0243950
20.7620490	1.0227510
20.8073220	1.0210920
20.8525950	1.0194180
20.8978680	1.0177320
20.9431410	1.0160280
20.9884110	1.0143120
21.0336840	1.0125810
21.0789540	1.0108350
21.1242240	1.0090740
21.1694910	1.0072980
21.2147610	1.0055070
21.2600280	1.0037010
21.3052950	1.0018830
21.3505620	1.0000470
21.3958290	0.9981960
21.4410960	0.9963300
21.4863600	0.9944490
21.5316240	0.9925530
21.5768880	0.9906420
21.6221490	0.9887130
21.6674130	0.9867720
21.7126740	0.9848130
21.7579350	0.9828390
21.8031960	0.9808500
21.8484540	0.9788460
21.8937150	0.9768240
21.9389730	0.9747870
21.9842310	0.9727320
22.0294860	0.9706650
22.0747410	0.9685800
22.1199990	0.9664770
22.1652510	0.9643590
22.2105060	0.9622260
22.2557580	0.9600750
22.3010100	0.9579090
22.3462620	0.9557250
22.3915140	0.9535260
22.4367630	0.9513090
22.4820120	0.9490740
22.5272610	0.9468240
22.5725070	0.9445590
22.6177530	0.9422730
22.6629990	0.9399720
22.7082420	0.9376560
22.7534880	0.9353190
22.7987310	0.9329670
22.8439710	0.9306000
22.8892140	0.9282120
22.9344540	0.9258090
22.9796940	0.9233880
23.0249310	0.9209490
23.0701680	0.9184920
23.1154050	0.9160170
23.1606390	0.9135270
23.2058760	0.9110160
23.2511070	0.9084900
23.2963410	0.9059460
23.3415720	0.9033840
23.3868030	0.9008010
23.4320310	0.8982030
23.4772590	0.8955870
23.5224870	0.8929530
23.5677150	0.8903010
23.6129400	0.8876280
23.6581620	0.8849400
